Player + Prop,Player + Prop + Line,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,Underdog Line,Callout Bet Tag
Angel ReeseAssists,Angel ReeseAssists3.5,WNBA,315793,Angel Reese,F,ATL,Assists,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AngeelesReese.png,12778671,2.75,48.74,51.26,-6.55,51.26,Under,https://www.freeiconspng.com/img/1934,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,2.75,,,,No,LVA,34.95,32,,100,,2.75,14,-0.0722,under,2.75,2.68,3.04,3.5,Best Bet
Gabby WilliamsAssists,Gabby WilliamsAssists3.5,WNBA,316568,Gabby Williams,F,GSV,Assists,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Gabby Williams .png,12778673,2.5,48.26,51.74,,51.74,Under,https://www.freeiconspng.com/img/1934,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,2.5,,,,No,,25.96,30,,100,,2.5,,0,,2.5,2.5,2.9,3.5,Best Bet
Cecilia ZandalasiniAssists,Cecilia ZandalasiniAssists3.5,WNBA,249153,Cecilia Zandalasini,F,GSV,Assists,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cecilia_Zandalasini_WNBA_player_J9EZms55fyBgGOFTRR36l10v.webp,12778802,1.5,55.06,44.94,,55.06,Over,https://www.freeiconspng.com/img/1934,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,1.5,,,,No,,15.37,17,,100,,1.5,,0,,1.5,1.5,1.9,1.5,Push
Naz HillmonAssists,Naz HillmonAssists3.5,WNBA,65842,Naz Hillmon,F,ATL,Assists,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Naz_Hillmon_WNBA_player_34IbaiI4YP0vCC24bAHE2a3n.webp,12783525,1.5,50.69,49.31,,50.69,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,1.5,,,,No,LVA,20.13,30,,100,,1.5,14,-0.0722,under,1.5,1.43,1.89,1.5,Push
Naz Hillmon3-PTMade,Naz Hillmon3-PTMade3.5,WNBA,65842,Naz Hillmon,F,ATL,3-PT Made,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Naz_Hillmon_WNBA_player_34IbaiI4YP0vCC24bAHE2a3n.webp,12783583,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,20.13,30,,,,0,11,-0.9556,under,0,-0.96,3.5,0,Push
Janelle SalaünAssists,Janelle SalaünAssists3.5,WNBA,240424,Janelle Salaün,F,GSV,Assists,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Janelle_Sala%C3%BCn_WNBA_player_TJWeCgZ3Bq8UPDeH4ehDuDYm.webp,12789116,,,,,,,https://www.freeiconspng.com/img/1934,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,20.08,28,,,,0,,0,,0,0,2.5,1.5,Push
Angel ReeseTurnovers,Angel ReeseTurnovers3.5,WNBA,315793,Angel Reese,F,ATL,Turnovers,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AngeelesReese.png,12803703,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.95,32,,,,0,11,-0.9556,under,0,-0.96,3.5,0,Push
Allisha GrayPoints-1st3Minutes,Allisha GrayPoints-1st3Minutes3.5,WNBA,237832,Allisha Gray,G,ATL,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Allisha_Gray_WNBA_player_u5pCVEvMFgJw1VQqFybsaJ3Y.webp,12804326,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,28.75,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Angel ReesePoints-1st3Minutes,Angel ReesePoints-1st3Minutes3.5,WNBA,315793,Angel Reese,F,ATL,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AngeelesReese.png,12804327,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.95,32,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Cecilia ZandalasiniPoints-1st3Minutes,Cecilia ZandalasiniPoints-1st3Minutes3.5,WNBA,249153,Cecilia Zandalasini,F,GSV,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cecilia_Zandalasini_WNBA_player_J9EZms55fyBgGOFTRR36l10v.webp,12804329,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,15.37,17,,,,0,,0,,0,0,3.5,0,Push
Gabby WilliamsPoints-1st3Minutes,Gabby WilliamsPoints-1st3Minutes3.5,WNBA,316568,Gabby Williams,F,GSV,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Gabby Williams .png,12804330,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,25.96,30,,,,0,,0,,0,0,3.5,0,Push
Jordin CanadaPoints-1st3Minutes,Jordin CanadaPoints-1st3Minutes3.5,WNBA,197522,Jordin Canada,G,ATL,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jordin_Canada_WNBA_player_nideRIEvnxcNybRbajfbVawY.webp,12804332,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,29.05,31,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Kayla ThorntonPoints-1st3Minutes,Kayla ThorntonPoints-1st3Minutes3.5,WNBA,238102,Kayla Thornton,F,GSV,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kayla_Thornton_WNBA_player_LW0QKyGiDE0bVq5F3TkgEtm8.webp,12804334,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,19.14,28,,,,0,,0,,0,0,3.5,0,Push
Naz HillmonPoints-1st3Minutes,Naz HillmonPoints-1st3Minutes3.5,WNBA,65842,Naz Hillmon,F,ATL,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Naz_Hillmon_WNBA_player_34IbaiI4YP0vCC24bAHE2a3n.webp,12804337,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,20.13,30,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Rhyne HowardPoints-1st3Minutes,Rhyne HowardPoints-1st3Minutes3.5,WNBA,237831,Rhyne Howard,G,ATL,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Rhyne_Howard_WNBA_player_EHb8PvO3NcqnZYZhVJsHND96.webp,12804338,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.68,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Veronica BurtonPoints-1st3Minutes,Veronica BurtonPoints-1st3Minutes3.5,WNBA,238261,Veronica Burton,G,GSV,Points - 1st 3 Minutes,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Veronica_Burton_WNBA_player_PgQhWXIUPjwd5ndjpucEaD8E.webp,12804340,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,26.47,31,,,,0,,0,,0,0,3.5,0,Push
Allisha GrayQuarterswith3+Points,Allisha GrayQuarterswith3+Points3.5,WNBA,237832,Allisha Gray,G,ATL,Quarters with 3+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Allisha_Gray_WNBA_player_u5pCVEvMFgJw1VQqFybsaJ3Y.webp,12804715,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,28.75,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Rhyne HowardQuarterswith3+Points,Rhyne HowardQuarterswith3+Points3.5,WNBA,237831,Rhyne Howard,G,ATL,Quarters with 3+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Rhyne_Howard_WNBA_player_EHb8PvO3NcqnZYZhVJsHND96.webp,12804716,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.68,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Gabby WilliamsQuarterswith3+Points,Gabby WilliamsQuarterswith3+Points3.5,WNBA,316568,Gabby Williams,F,GSV,Quarters with 3+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Gabby Williams .png,12804717,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,25.96,30,,,,0,,0,,0,0,3.5,0,Push
Angel ReeseQuarterswith3+Points,Angel ReeseQuarterswith3+Points3.5,WNBA,315793,Angel Reese,F,ATL,Quarters with 3+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AngeelesReese.png,12804718,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.95,32,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Janelle SalaünQuarterswith3+Points,Janelle SalaünQuarterswith3+Points3.5,WNBA,240424,Janelle Salaün,F,GSV,Quarters with 3+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Janelle_Sala%C3%BCn_WNBA_player_TJWeCgZ3Bq8UPDeH4ehDuDYm.webp,12804719,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,20.08,28,,,,0,,0,,0,0,3.5,0,Push
Allisha GrayQuarterswith4+Points,Allisha GrayQuarterswith4+Points3.5,WNBA,237832,Allisha Gray,G,ATL,Quarters with 4+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Allisha_Gray_WNBA_player_u5pCVEvMFgJw1VQqFybsaJ3Y.webp,12804735,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,28.75,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Rhyne HowardQuarterswith4+Points,Rhyne HowardQuarterswith4+Points3.5,WNBA,237831,Rhyne Howard,G,ATL,Quarters with 4+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Rhyne_Howard_WNBA_player_EHb8PvO3NcqnZYZhVJsHND96.webp,12804736,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.68,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Gabby WilliamsQuarterswith4+Points,Gabby WilliamsQuarterswith4+Points3.5,WNBA,316568,Gabby Williams,F,GSV,Quarters with 4+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Gabby Williams .png,12804737,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,25.96,30,,,,0,,0,,0,0,3.5,0,Push
Angel ReeseQuarterswith4+Points,Angel ReeseQuarterswith4+Points3.5,WNBA,315793,Angel Reese,F,ATL,Quarters with 4+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/AngeelesReese.png,12804738,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.95,32,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Allisha GrayQuarterswith5+Points,Allisha GrayQuarterswith5+Points3.5,WNBA,237832,Allisha Gray,G,ATL,Quarters with 5+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Allisha_Gray_WNBA_player_u5pCVEvMFgJw1VQqFybsaJ3Y.webp,12804743,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,28.75,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Rhyne HowardQuarterswith5+Points,Rhyne HowardQuarterswith5+Points3.5,WNBA,237831,Rhyne Howard,G,ATL,Quarters with 5+ Points,3.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Rhyne_Howard_WNBA_player_EHb8PvO3NcqnZYZhVJsHND96.webp,12804744,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,34.68,35,,,,0,12,-0.2047,under,0,-0.2,3.5,0,Push
Janelle Salaün3-PTMade,Janelle Salaün3-PTMade2.5,WNBA,240424,Janelle Salaün,F,GSV,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Janelle_Sala%C3%BCn_WNBA_player_TJWeCgZ3Bq8UPDeH4ehDuDYm.webp,12778619,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,20.08,28,,,,0,,0,,0,0,2.5,0,Push
Allisha Gray3-PTMade,Allisha Gray3-PTMade2.5,WNBA,237832,Allisha Gray,G,ATL,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Allisha_Gray_WNBA_player_u5pCVEvMFgJw1VQqFybsaJ3Y.webp,12778950,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,28.75,35,,,,0,11,-0.9556,under,0,-0.96,2.5,0,Push
Cecilia Zandalasini3-PTMade,Cecilia Zandalasini3-PTMade2.5,WNBA,249153,Cecilia Zandalasini,F,GSV,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cecilia_Zandalasini_WNBA_player_J9EZms55fyBgGOFTRR36l10v.webp,12778955,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,15.37,17,,,,0,,0,,0,0,2.5,0,Push
Gabby Williams3-PTMade,Gabby Williams3-PTMade2.5,WNBA,316568,Gabby Williams,F,GSV,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/manual/Gabby Williams .png,12778958,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,25.96,30,,,,0,,0,,0,0,2.5,0,Push
Kayla Thornton3-PTMade,Kayla Thornton3-PTMade2.5,WNBA,238102,Kayla Thornton,F,GSV,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kayla_Thornton_WNBA_player_LW0QKyGiDE0bVq5F3TkgEtm8.webp,12778971,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,19.14,28,,,,0,,0,,0,0,2.5,0,Push
Naz Hillmon3-PTMade,Naz Hillmon3-PTMade2.5,WNBA,65842,Naz Hillmon,F,ATL,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Naz_Hillmon_WNBA_player_34IbaiI4YP0vCC24bAHE2a3n.webp,12778981,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,20.13,30,,,,0,11,-0.9556,under,0,-0.96,2.5,0,Push
Veronica Burton3-PTMade,Veronica Burton3-PTMade2.5,WNBA,238261,Veronica Burton,G,GSV,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Veronica_Burton_WNBA_player_PgQhWXIUPjwd5ndjpucEaD8E.webp,12778991,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,26.47,31,,,,0,,0,,0,0,2.5,0,Push
Janelle SalaünAssists,Janelle SalaünAssists2.5,WNBA,240424,Janelle Salaün,F,GSV,Assists,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Janelle_Sala%C3%BCn_WNBA_player_TJWeCgZ3Bq8UPDeH4ehDuDYm.webp,12782051,,,,,,,https://www.freeiconspng.com/img/1934,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,20.08,28,,,,0,,0,,0,0,2,1.5,Push
Jordin Canada3-PTMade,Jordin Canada3-PTMade2.5,WNBA,197522,Jordin Canada,G,ATL,3-PT Made,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jordin_Canada_WNBA_player_nideRIEvnxcNybRbajfbVawY.webp,12783496,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,29.05,31,,,,0,11,-0.9556,under,0,-0.96,2.5,0,Push
Cecilia ZandalasiniAssists,Cecilia ZandalasiniAssists2.5,WNBA,249153,Cecilia Zandalasini,F,GSV,Assists,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cecilia_Zandalasini_WNBA_player_J9EZms55fyBgGOFTRR36l10v.webp,12789662,1.5,55.06,44.94,,55.06,Over,https://www.freeiconspng.com/img/1934,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,1.5,,,,No,,15.37,17,,100,,1.5,,0,,1.5,1.5,1.7,1.5,Push
Naz HillmonAssists,Naz HillmonAssists2.5,WNBA,65842,Naz Hillmon,F,ATL,Assists,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Naz_Hillmon_WNBA_player_34IbaiI4YP0vCC24bAHE2a3n.webp,12789665,1.5,50.69,49.31,,50.69,Over,https://www.freeiconspng.com/img/1934,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,1.5,,,,No,LVA,20.13,30,,100,,1.5,14,-0.0722,under,1.5,1.43,1.69,1.5,Push
Kayla ThorntonOffensiveRebounds,Kayla ThorntonOffensiveRebounds2.5,WNBA,238102,Kayla Thornton,F,GSV,Offensive Rebounds,2.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kayla_Thornton_WNBA_player_LW0QKyGiDE0bVq5F3TkgEtm8.webp,12793119,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,19.14,28,,,,0,,0,,0,0,2.5,0,Push
Veronica Burton3-PTMade,Veronica Burton3-PTMade1.5,WNBA,238261,Veronica Burton,G,GSV,3-PT Made,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Veronica_Burton_WNBA_player_PgQhWXIUPjwd5ndjpucEaD8E.webp,12778628,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,26.47,31,,,,0,,0,,0,0,1.5,0,Push
Cecilia Zandalasini3-PTMade,Cecilia Zandalasini3-PTMade1.5,WNBA,249153,Cecilia Zandalasini,F,GSV,3-PT Made,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Cecilia_Zandalasini_WNBA_player_J9EZms55fyBgGOFTRR36l10v.webp,12778801,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,15.37,17,,,,0,,0,,0,0,1.5,0,Push
Jordin Canada3-PTMade,Jordin Canada3-PTMade1.5,WNBA,197522,Jordin Canada,G,ATL,3-PT Made,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Jordin_Canada_WNBA_player_nideRIEvnxcNybRbajfbVawY.webp,12778965,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,29.05,31,,,,0,11,-0.9556,under,0,-0.96,1.5,0,Push
Kayla Thornton3-PTMade,Kayla Thornton3-PTMade1.5,WNBA,238102,Kayla Thornton,F,GSV,3-PT Made,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Kayla_Thornton_WNBA_player_LW0QKyGiDE0bVq5F3TkgEtm8.webp,12778970,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,19.14,28,,,,0,,0,,0,0,1.5,0,Push
Naz Hillmon3-PTMade,Naz Hillmon3-PTMade1.5,WNBA,65842,Naz Hillmon,F,ATL,3-PT Made,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Naz_Hillmon_WNBA_player_34IbaiI4YP0vCC24bAHE2a3n.webp,12778980,,,,,,,,,Yes,-1.8,165.6,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,LVA,20.13,30,,,,0,11,-0.9556,under,0,-0.96,1.5,0,Push
Janelle SalaünOffensiveRebounds,Janelle SalaünOffensiveRebounds1.5,WNBA,240424,Janelle Salaün,F,GSV,Offensive Rebounds,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Janelle_Sala%C3%BCn_WNBA_player_TJWeCgZ3Bq8UPDeH4ehDuDYm.webp,12793118,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,20.08,28,,,,0,,0,,0,0,1.5,0,Push
Veronica BurtonOffensiveRebounds,Veronica BurtonOffensiveRebounds1.5,WNBA,238261,Veronica Burton,G,GSV,Offensive Rebounds,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Veronica_Burton_WNBA_player_PgQhWXIUPjwd5ndjpucEaD8E.webp,12793121,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,26.47,31,,,,0,,0,,0,0,1.5,0,Push
Janelle SalaünBlks+Stls,Janelle SalaünBlks+Stls1.5,WNBA,240424,Janelle Salaün,F,GSV,Blks+Stls,1.5,TRUE,6/24/2026,12/30/1899,pre_game,WNBA,demon,https://static.prizepicks.com/images/players/WNBA/Janelle_Sala%C3%BCn_WNBA_player_TJWeCgZ3Bq8UPDeH4ehDuDYm.webp,12803734,,,,,,,,,,,,Dream @ Valkyries,2026-06-25T02:00:00Z,Wed 10:00pm,N/A,N/A,USA,,,6/24/2026,,,,,No,,20.08,28,,,,0,,0,,0,0,1.5,0,Push
